session_id,timestamp,entity_type,energy,energy_rank
126,2,1630443558422,1.0158897129333702,37
126,0,1630443543495,0.0350009817565789,38
126,1,1630443589475,0.8783634154261062,38
126,2,1630443558448,1.015706660352443,38
126,0,1630443555309,0.034661711577756125,39
126,1,1630443591112,0.8780415104197626,39
126,2,1630443558619,1.0154140208480267,39
126,0,1630443555459,0.034426257790074626,40
126,1,1630443587036,0.8763283902144411,40
126,2,1630443558343,1.0153014427860294,40
126,0,1630443547238,0.034212650295393984,41
126,1,1630443591299,0.8759142839318332,41
126,2,1630443558535,1.0149908302651736,41
126,0,1630443562947,0.03396945155801101,42
126,1,1630443560557,0.8737203639402606,42
126,2,1630443558129,1.014725144787389,42
126,0,1630443547657,0.033761178837692495,43
126,1,1630443590221,0.8720883927529928,43
126,2,1630443558235,1.014548940408529,43
126,0,1630443549430,0.0337434296271917,44
126,1,1630443587436,0.8707489433917565,44
126,2,1630443558318,1.01452721879896,44
126,0,1630443547881,0.03373278867092118,45
126,1,1630443589503,0.868459834581607,45
126,2,1630443558209,1.014377277919291,45
126,0,1630443571389,0.03370559023573946,46
126,1,1630443587004,0.8683603912281455,46
126,2,1630443558267,1.0142945521380209,46
126,0,1630443555011,0.03367643283957017,47
126,1,1630443558368,0.8665429767376921,47
126,2,1630443539791,1.013544871939762,47
126,0,1630443555066,0.0336595811804447,48
126,1,1630443558504,0.8664795268822407,48
126,2,1630443558761,1.0124411245819986,48
126,0,1630443547681,0.0335398838973478,49
126,1,1630443558317,0.8664194503573888,49
126,2,1630443559105,1.0120831666793144,49
126,0,1630443519943,0.03323968208464467,50
126,1,1630443558590,0.8663024339461918,50
126,2,1630443588455,1.0120578777149523,50
126,0,1630443545545,0.03310857204127164,51
126,1,1630443558676,0.8662695912801255,51
126,2,1630443558905,1.011988341660471,51
126,0,1630443571714,0.032938231006398554,52
126,1,1630443558735,0.8662454118500001,52
126,2,1630443558848,1.0118954676150458,52
126,0,1630443550601,0.03276396315133596,53
126,1,1630443558708,0.8661812418611399,53
126,2,1630443558963,1.0118344850399474,53
126,0,1630443536493,0.03270785416271938,54
126,1,1630443558878,0.8660083592956457,54
126,2,1630443559459,1.0064932694512196,54
126,0,1630443549622,0.032532671174558374,55
126,1,1630443558847,0.8659057330783102,55
126,2,1630443559818,1.0049607301669041,55
126,0,1630443547856,0.03253015224220575,56
126,1,1630443558181,0.8656648201028405,56
126,2,1630443559488,1.0048752517508133,56
126,0,1630443549782,0.03251060796967474,57
126,1,1630443558934,0.8656029255789478,57
126,2,1630443559970,1.0047945812630676,57
126,0,1630443571690,0.03249117674366723,58
126,1,1630443559074,0.8654478166415546,58
126,2,1630443559695,1.0045627552691647,58
126,0,1630443546497,0.03239653390968746,59
126,1,1630443559219,0.8654105939994317,59
126,2,1630443559869,1.0041335264816573,59
126,0,1630443519889,0.03229619287019111,60
126,1,1630443559134,0.8653656118753257,60
126,2,1630443559550,1.003814390029996,60
126,0,1630443544602,0.03224842749643629,61
126,1,1630443558154,0.8653279617603818,61
126,2,1630443559607,1.0033467319178009,61
126,0,1630443519916,0.032217435470884966,62
126,1,1630443557703,0.8653261087372219,62
126,2,1630443539299,1.0031380718197753,62
126,0,1630443571892,0.03221574939176345,63
126,1,1630443559104,0.8653167838069045,63
126,2,1630443559995,1.00312507655042,63
126,0,1630443555164,0.032147232053596514,64
126,1,1630443559248,0.8653137104024873,64
126,2,1630443560482,1.0015997602313944,64
126,0,1630443555923,0.03205444925877667,65
126,1,1630443559342,0.8651776464429362,65
126,2,1630443560173,1.0014439901946017,65
126,0,1630443546473,0.031997982807952664,66
126,1,1630443559310,0.8651299453886494,66
126,2,1630443556960,1.001231349987095,66
126,0,1630443545450,0.03199555183627839,67
126,1,1630443557737,0.8651018528892808,67
126,2,1630443560302,1.0007704087407492,67
126,0,1630443547485,0.0319946820680085,68
126,1,1630443559458,0.8650038707126932,68
126,2,1630443560744,0.9988575730833661,68
126,0,1630443593303,0.031970180421715774,69
126,1,1630443559369,0.8649710979123515,69
126,2,1630443560639,0.9982360807515841,69
126,0,1630443564692,0.0319477313969019,70
126,1,1630443557762,0.8647671662602178,70
126,2,1630443584078,0.9978219478469127,70
126,0,1630443549291,0.03183879742340318,71
126,1,1630443558102,0.8647038658045627,71
126,2,1630443560857,0.9975236482651131,71
126,0,1630443519834,0.031837550187387965,72
126,1,1630443560122,0.8645842724542846,72
126,2,1630443560913,0.9966639271869427,72
126,0,1630443549318,0.031823053823355464,73
126,1,1630443559918,0.8645034686395693,73
126,2,1630443561261,0.9966406304118519,73
126,0,1630443520055,0.031806701139886616,74
126,1,1630443559893,0.8644882392945769,74
126,2,1630443561232,0.9963716056205829,74
126,0,1630443571602,0.031791488901925076,75
126,1,1630443557645,0.8644583227504572,75
126,2,1630443585090,0.9962180513441905,75
126,0,1630443547705,0.03175950926693268,76
126,1,1630443560022,0.8644287086682108,76
126,2,1630443561348,0.9954230915179394,76
126,0,1630443519971,0.0317528877149063,77
126,1,1630443559842,0.8644196740895133,77
126,2,1630443561469,0.9936847908622979,77
126,0,1630443588419,0.03175183763443909,78
126,1,1630443559817,0.8643239606877061,78
126,2,1630443557049,0.9916424363801708,78
126,0,1630443547579,0.03172858664269765,79
126,1,1630443557795,0.8643227198507405,79
126,2,1630443561586,0.9914116548436394,79
126,0,1630443549346,0.03169648367193407,80
126,1,1630443560172,0.864290329336388,80
126,2,1630443561863,0.9909358698536365,80
126,0,1630443571578,0.03165791984343115,81
126,1,1630443560249,0.8642324926263977,81
126,2,1630443562038,0.9833032814254482,81
126,0,1630443536641,0.031573123304061014,82
126,1,1630443559519,0.864198689006454,82
126,2,1630443557078,0.9826567964151128,82
126,0,1630443536756,0.03156844291551524,83
126,1,1630443560224,0.8641628984333242,83
126,2,1630443556901,0.9770329997892293,83
126,0,1630443536670,0.031567612874302105,84
126,1,1630443558026,0.8641325790321385,84
126,2,1630443557263,0.9675936928948992,84
126,0,1630443547213,0.031556390255829965,85
126,1,1630443559757,0.8640230487695671,85
126,2,1630443557235,0.965655951925062,85
126,0,1630443592354,0.03155523964574658,86
126,1,1630443560329,0.8640182222114952,86
126,2,1630443562183,0.9600699111727646,86
126,0,1630443536784,0.031459267757530565,87
126,1,1630443559730,0.8640008962854552,87
126,2,1630443584173,0.9596900652199811,87
126,0,1630443544737,0.03145748762934805,88
126,1,1630443560353,0.8639764179121788,88
126,2,1630443539417,0.9503635253403543,88
126,0,1630443519999,0.03145364970731443,89
126,1,1630443557969,0.8637848493496639,89
126,2,1630443562240,0.9445094378033576,89
126,0,1630443551041,0.0314338886086396,90
126,1,1630443557827,0.8637826686735384,90
126,2,1630443539729,0.9441005074517224,90
126,0,1630443536404,0.03140574467550776,91
126,1,1630443559606,0.8637488428032899,91
126,2,1630443539443,0.9403097980539613,91
126,0,1630443549730,0.031396208661045824,92
126,1,1630443559666,0.8636888313708674,92
126,2,1630443562274,0.9349035251788339,92
126,0,1630443547369,0.03139186973287228,93
126,1,1630443560378,0.8636740528193415,93
126,2,1630443539471,0.9222432770910856,93
126,0,1630443549649,0.03137254528616393,94
126,1,1630443557942,0.863673744023848,94
126,2,1630443585672,0.9204583811703178,94
126,0,1630443545354,0.03135335432925086,95
126,1,1630443557913,0.8636445334613873,95
126,2,1630443586902,0.9164575759023019,95
126,0,1630443550456,0.03134913495305637,96
126,1,1630443560429,0.8634842448038919,96
126,2,1630443562326,0.9121210512159241,96
126,0,1630443549756,0.03133400734725316,97
126,1,1630443560505,0.8629169271091015,97
126,2,1630443562356,0.9001945828024459,97
126,0,1630443537133,0.031315291521495564,98
126,1,1630443560583,0.8628850607732425,98
126,2,1630443562386,0.888616086123201,98
126,0,1630443549405,0.031275364523927936,99
126,1,1630443560609,0.8627862883358923,99
126,2,1630443588393,0.8828773926179412,99
126,0,1630443547756,0.03126490502473294,100
126,1,1630443560664,0.8627817589011877,100
126,2,1630443587618,0.8801271082441647,100
126,0,1630443549893,0.03125757268218381,101
126,1,1630443560638,0.8627603400663556,101
126,2,1630443539609,0.8746622073456473,101
126,0,1630443519807,0.03121793641887321,102
126,1,1630443561289,0.8625347647631758,102
126,2,1630443614045,0.8714065703030683,102
126,0,1630443556166,0.03121165606518044,103
126,1,1630443560718,0.8624862726557503,103
126,2,1630443611815,0.8676517140008904,103
126,0,1630443547808,0.031211087980420434,104
126,1,1630443561231,0.8624317577863001,104
126,2,1630443611842,0.8672542374830758,104
126,0,1630443536346,0.03120664199600886,105
126,1,1630443561319,0.8624142941733933,105
126,2,1630443611869,0.8655226505210895,105
126,0,1630443549866,0.031185734653150873,106
126,1,1630443560743,0.8623356496000233,106
126,2,1630443613645,0.8616919358580357,106
126,0,1630443536930,0.031155670467102454,107
126,1,1630443561202,0.8622493870553756,107
126,2,1630443611728,0.8604126616280153,107
126,0,1630443549569,0.031124781651241305,108
126,1,1630443561174,0.862044415047873,108
126,2,1630443613617,0.8587123474530635,108
126,0,1630443571341,0.03110227436006195,109
126,1,1630443560825,0.8620226156208021,109
126,2,1630443562443,0.8580783759609916,109
126,0,1630443555865,0.031075892390869577,110
126,1,1630443560856,0.861993943619151,110
126,2,1630443614148,0.8562836002679397,110
126,0,1630443555640,0.031075695926072195,111
126,1,1630443557529,0.8619895094738732,111
126,2,1630443611700,0.8555936399541585,111
126,0,1630443563324,0.031053962165138373,112
126,1,1630443561117,0.8617244395938143,112
126,2,1630443613375,0.8526647629092442,112
126,0,1630443549542,0.03102831233041644,113
126,1,1630443561410,0.8617019444647724,113
126,2,1630443612396,0.8516429393387647,113
126,0,1630443519862,0.031024763457923626,114
126,1,1630443560941,0.8615602708691715,114
126,2,1630443612458,0.8482136116791112,114
126,0,1630443549484,0.031004648215439898,115
126,1,1630443561087,0.861524562868197,115
126,2,1630443583001,0.8482015591138308,115
126,0,1630443550683,0.030931974836685496,116
126,1,1630443561439,0.8614876646561276,116
126,2,1630443614218,0.8474234373068715,116
126,0,1630443555192,0.030911265545076085,117
126,1,1630443561000,0.8612855751762363,117
126,2,1630443612074,0.8470866648161278,117
126,0,1630443571366,0.03090743678709479,118
126,1,1630443561497,0.861091996858454,118
126,2,1630443612129,0.8446318507257254,118
126,0,1630443545293,0.030866339281938132,119
126,1,1630443561556,0.8604047590399461,119
126,2,1630443582942,0.8413249916734382,119
126,0,1630443537403,0.03082550423948498,120
126,1,1630443561679,0.8598973541915997,120
126,2,1630443612582,0.839248943065356,120
126,0,1630443550370,0.030812902665868447,121
126,1,1630443590188,0.8595871361849708,121
126,2,1630443611615,0.8378393460362338,121
126,0,1630443593494,0.030794287045314585,122
126,1,1630443561766,0.8585527941594642,122
126,2,1630443612614,0.8375271342274598,122
126,0,1630443566769,0.0307663834862464,123
126,1,1630443561803,0.8581527337494926,123
126,2,1630443612672,0.8332684667364186,123
126,0,1630443567250,0.03074406814336643,124
126,1,1630443586972,0.8581402666251677,124
126,2,1630443612703,0.8319771585455634,124
126,0,1630443555372,0.03074012124483824,125
126,1,1630443561832,0.8578273474757822,125
126,2,1630443582913,0.8312881979334789,125
126,0,1630443556046,0.030721144799146977,126
126,1,1630443589532,0.8578222206100222,126
126,2,1630443612739,0.8310390242255927,126
126,0,1630443566297,0.03069564261310223,127
126,1,1630443585944,0.8577172304995284,127
126,2,1630443586868,0.8242087813251828,127
126,0,1630443566947,0.03067590082434252,128
126,1,1630443561862,0.8575676913317648,128
126,2,1630443583532,0.8210807215566885,128
126,0,1630443592445,0.03066938558502684,129
126,1,1630443586042,0.8574848402772006,129
126,2,1630443614486,0.8184066648664995,129
126,0,1630443550711,0.030659443749432507,130
126,1,1630443566425,0.8571438209043959,130
126,2,1630443611531,0.8163962577811845,130
126,0,1630443592533,0.03064714308087672,131
126,1,1630443561921,0.8566643054390821,131
126,2,1630443614518,0.8141282075244533,131
126,0,1630443543608,0.030619084391839833,132
126,1,1630443566588,0.8563707679161565,132
126,2,1630443584339,0.8138937199161147,132
126,0,1630443548108,0.030618555995496084,133
126,1,1630443585907,0.8563153691869088,133
126,2,1630443583124,0.8126698910874455,133
126,0,1630443536286,0.03054777147197096,134
126,1,1630443586109,0.8557877692300245,134
126,2,1630443611411,0.8003908183926375,134
126,0,1630443520111,0.030534451584501205,135
126,1,1630443566618,0.8557423468102894,135
126,2,1630443552916,0.7938198766436253,135
126,0,1630443667671,0.030532221081445,136
126,1,1630443561979,0.8551600957878027,136
126,2,1630443520835,0.791631898149142,136
126,0,1630443543552,0.030526170661411476,137
126,1,1630443566649,0.8550845859976403,137
126,2,1630443584648,0.7913953620673323,137
126,0,1630443556108,0.030524875024477434,138
126,1,1630443566680,0.8548212270461787,138
126,2,1630443520892,0.7913875859282506,138
126,0,1630443536728,0.030478138969551427,139
126,1,1630443566711,0.8545972118948715,139
126,2,1630443547553,0.7898155792507868,139
126,0,1630443543637,0.030456708651423,140
126,1,1630443566742,0.8543737154710912,140
126,2,1630443611295,0.7891397826741466,140
126,0,1630443536613,0.030453791291827844,141
126,1,1630443566799,0.8543713652854983,141
126,2,1630443541145,0.789007573969001,141
126,0,1630443547634,0.030436865511194493,142
126,1,1630443557410,0.8541190831210975,142
126,2,1630443546212,0.7885494775333682,142
126,0,1630443550546,0.030428741327557178,143
126,1,1630443566298,0.8534231704250366,143
126,2,1630443541089,0.7872275087413443,143
126,0,1630443536521,0.030388456422964474,144
126,1,1630443587527,0.8532669598526392,144
126,2,1630443520585,0.78403182143233,144
126,0,1630443519779,0.030383087870097816,145
126,1,1630443562067,0.8527762947466795,145
126,2,1630443519529,0.783219225726469,145
126,0,1630443550519,0.030376246436438444,146
126,1,1630443566919,0.8523675700280821,146
126,2,1630443547521,0.7822957959861114,146
126,0,1630443547159,0.03036079242133851,147
126,1,1630443566948,0.8514479134033188,147
126,2,1630443547580,0.7804483289904265,147
126,0,1630443551096,0.030334528280462847,148
126,1,1630443566270,0.8512772935426571,148
126,2,1630443520556,0.7794643051175674,148
126,0,1630443537487,0.03029140213292851,149
126,1,1630443592328,0.851079739443787,149
126,2,1630443541061,0.7791938101085116,149
126,0,1630443549704,0.03027618363921726,150
126,1,1630443592269,0.8506033382610747,150
126,2,1630443516944,0.7771577056669554,150
126,0,1630443571554,0.030266474847915267,151
126,1,1630443557349,0.8503180947337413,151
126,2,1630443556645,0.7764939249662794,151
126,0,1630443549676,0.030261538119454385,152
126,1,1630443566207,0.8482705372475396,152
126,2,1630443591330,0.7758045858163856,152
126,0,1630443543471,0.03025811379099632,153
126,1,1630443592240,0.8479964218857678,153
126,2,1630443520529,0.7747254500999191,153
126,0,1630443571529,0.03025397325497749,154
126,1,1630443592386,0.8474592280006524,154
126,2,1630443514802,0.7746819796752468,154
126,0,1630443548079,0.03018251966256925,155
126,1,1630443557320,0.8474493575644103,155
126,2,1630443520333,0.7744100928646279,155
126,0,1630443546449,0.030181510201102033,156
126,1,1630443543722,0.8473761016209939,156
126,2,1630443517002,0.7739444205944398,156
126,0,1630443547428,0.030173640150131693,157
126,1,1630443556989,0.847311134368245,157
126,2,1630443521089,0.773174864316357,157
126,0,1630443551179,0.030167265862686848,158
126,1,1630443562239,0.8471456153619494,158
126,2,1630443611112,0.7728782242807594,158
126,0,1630443551015,0.030154883982703787,159
126,1,1630443556930,0.8468799359841799,159
126,2,1630443611082,0.7721683453901498,159
126,0,1630443549206,0.030141295479162222,160
126,1,1630443566175,0.8467789448563823,160
126,2,1630443520362,0.7710328456870841,160
126,0,1630443571289,0.03013791031419796,161
126,1,1630443592475,0.8465886160915758,161
126,2,1630443583217,0.7706050925193718,161
126,0,1630443555040,0.03008541713556655,162
126,1,1630443587556,0.8461475032915904,162
126,2,1630443517146,0.7701737980704905,162
126,0,1630443550285,0.03007832442767293,163
126,1,1630443562273,0.8460743008697519,163
126,2,1630443521118,0.7696205627168862,163
126,0,1630443549978,0.030056501214683024,164
126,1,1630443589561,0.845798080284823,164
126,2,1630443514946,0.7695165985801159,164
126,0,1630443592296,0.030038816977202804,165
126,1,1630443590157,0.8456533157033387,165
126,2,1630443520056,0.7664734136342802,165
126,0,1630443549810,0.030032089815670005,166
126,1,1630443557020,0.8454549256942417,166
126,2,1630443520085,0.7658277183477002,166
126,0,1630443550089,0.03002975974394155,167
126,1,1630443562299,0.8452292358597261,167
126,2,1630443552955,0.7658028258795856,167
126,0,1630443556285,0.030029662254686444,168
126,1,1630443566144,0.8447494834864295,168
126,2,1630443520112,0.7645632763807941,168
126,0,1630443550767,0.030029107261318334,169
126,1,1630443567043,0.8444994408202174,169
126,2,1630443520473,0.764148524329812,169
126,0,1630443550656,0.030014450641131025,170
126,1,1630443586241,0.8443985197682504,170
126,2,1630443520444,0.7627365631462864,170
126,0,1630443536257,0.029991026559568628,171
126,1,1630443562325,0.8443734804431399,171
126,2,1630443519100,0.762032261617507,171
126,0,1630443550933,0.029956585747882514,172
126,1,1630443592202,0.8440411463313825,172
126,2,1630443520167,0.7618226667194163,172
126,0,1630443554669,0.029932249957089412,173
126,1,1630443562355,0.8435041799851962,173
126,2,1630443518341,0.7610804972752568,173
126,0,1630443549235,0.02992188232391324,174
126,1,1630443543694,0.8431136209664523,174
126,2,1630443610645,0.760595450616815,174
126,0,1630443549458,0.029917721024012772,175
126,1,1630443566114,0.8429525273911369,175
126,2,1630443517973,0.7596316800889787,175
126,0,1630443550006,0.029898167629278157,176
126,1,1630443562385,0.842781523721745,176
126,2,1630443517433,0.7592264569138993,176
126,0,1630443558289,0.029885335098090927,177
126,1,1630443556350,0.8422454395739442,177
126,2,1630443518424,0.7590457337478507,177
126,0,1630443555613,0.02983272907915765,178
126,1,1630443592534,0.8417975734508986,178
126,2,1630443582787,0.7589372437119527,178
126,0,1630443666820,0.029827876369590483,179
126,1,1630443556315,0.8415524771700353,179
126,2,1630443610072,0.7582098818484945,179
126,0,1630443567223,0.029774946531881223,180
126,1,1630443543779,0.8412149411827715,180
126,2,1630443548001,0.7580197467685954,180
126,0,1630443562998,0.02976195747710715,181
126,1,1630443567072,0.8410761775581581,181
126,2,1630443546183,0.7578590255086363,181
126,0,1630443563234,0.029758312303607985,182
126,1,1630443592564,0.8410730829520899,182
126,2,1630443518031,0.7572802431217492,182
126,0,1630443562973,0.029746082546906097,183
126,1,1630443592626,0.840568918645148,183
126,2,1630443610489,0.7552748159064011,183
126,0,1630443550878,0.029713019652978827,184
126,1,1630443562442,0.8403907520836829,184
126,2,1630443518508,0.7544582875864321,184
126,0,1630443545231,0.029699033255941008,185
126,1,1630443592659,0.8403311815173784,185
126,2,1630443585264,0.7530592280560834,185
126,0,1630443556194,0.029683478150433904,186
126,1,1630443586273,0.8402131125564943,186
126,2,1630443519944,0.75284156908343,186
126,0,1630443566587,0.02967663575998872,187
126,1,1630443684291,0.8401712585320653,187
126,2,1630443556558,0.752604347614694,187
126,0,1630443562894,0.029674149452088214,188
126,1,1630443684587,0.8401040254207187,188
126,2,1630443518624,0.7506717201035761,188
126,0,1630443566798,0.029673366754831194,189
126,1,1630443592689,0.8399969320962044,189
126,2,1630443518846,0.7477643311725186,189
126,0,1630443566858,0.029665446260205227,190
126,1,1630443556870,0.8399562127842594,190
126,2,1630443614787,0.7474713673852211,190
126,0,1630443560096,0.029643273612579235,191
126,1,1630443562469,0.8397283198573089,191
126,2,1630443518819,0.746924656905032,191
126,0,1630443560504,0.029640240598677217,192
126,1,1630443556286,0.839603160474048,192
126,2,1630443518875,0.7462184261462012,192
126,0,1630443550822,0.029615514730312875,193
126,1,1630443562496,0.8389674632671659,193
126,2,1630443518933,0.7445450988464789,193
126,0,1630443592474,0.029611195046371018,194
126,1,1630443565220,0.8388485194205574,194
126,2,1630443518681,0.7442428313051306,194
126,0,1630443543581,0.02960554157772257,195
126,1,1630443684674,0.8387501301136405,195
126,2,1630443518764,0.7426876518981623,195
126,0,1630443555523,0.02959154961958537,196
126,1,1630443565189,0.8383839150101288,196
126,2,1630443518736,0.7423638420875006,196
126,0,1630443547187,0.029532420654184613,197
126,1,1630443684715,0.8382629893506064,197
126,2,1630443548025,0.7399900574742782,197
126,0,1630443568048,0.029522280393693548,198
126,1,1630443565983,0.8382510826368827,198
126,2,1630443609556,0.73765921529259,198
126,0,1630443550146,0.02951625753274145,199
126,1,1630443556811,0.8382497744262128,199
126,2,1630443609589,0.7375999719402739,199
126,0,1630443572350,0.02951114650155687,200
126,1,1630443565913,0.838215704463936,200
126,2,1630443529752,0.7358602160531139,200
126,0,1630443567435,0.02945625596083142,201
126,1,1630443565945,0.8381370444856365,201
126,2,1630443609725,0.7354703281700844,201
126,0,1630443518478,0.02945034119986806,202
126,1,1630443557234,0.8379520993829817,202
126,2,1630443609831,0.7353218537798307,202
126,0,1630443545385,0.02941743998707351,203
126,1,1630443543418,0.837915959738342,203
126,2,1630443584606,0.7344435553526094,203
126,0,1630443536700,0.0294151729823581,204
126,1,1630443546361,0.8379081701303921,204
126,2,1630443545264,0.7307839580303414,204
126,0,1630443514483,0.0293935354403688,205
126,1,1630443565849,0.8378880075987793,205
126,2,1630443547459,0.729739639704432,205
126,0,1630443519751,0.0293893815359326,206
126,1,1630443556842,0.8377436020123163,206
126,2,1630443602038,0.7271686179070278,206
126,0,1630443514568,0.029361691856600838,207
126,1,1630443565816,0.8376750531056886,207
126,2,1630443661926,0.7267395395327654,207
126,0,1630443547133,0.02936104165748926,208
126,1,1630443684887,0.8375622107059882,208
126,2,1630443602256,0.7232273948107353,208
126,0,1630443536551,0.029356501091737784,209
126,1,1630443585704,0.8375443707125138,209
126,2,1630443602294,0.7222460147692069,209
126,0,1630443549263,0.029336093253741168,210
126,1,1630443565383,0.8375114315992537,210
126,2,1630443521806,0.7200995239563996,210
126,0,1630443562571,0.029325551907295324,211
126,1,1630443684759,0.8375096989131202,211
126,2,1630443609319,0.7194436609964217,211
126,0,1630443554858,0.029305087837747656,212
126,1,1630443565785,0.8374496003406688,212
126,2,1630443602368,0.7188022141102519,212
126,0,1630443567071,0.02930336849683231,213
126,1,1630443556443,0.8373891016829671,213
126,2,1630443521846,0.718533754387692,213
126,0,1630443550575,0.02930098512661162,214
126,1,1630443565753,0.8372762040399081,214
126,2,1630443521771,0.7181425596555142,214
126,0,1630443550062,0.02929976580408482,215
126,1,1630443684933,0.8372243631419282,215
126,2,1630443548657,0.7177646321952649,215
126,0,1630443536434,0.029283916272813872,216
126,1,1630443565586,0.83715855073312,216
126,2,1630443609269,0.7150138085538561,216
126,0,1630443592201,0.029269234653977284,217
126,1,1630443565724,0.8370448099176051,217
126,2,1630443614888,0.7140059880235565,217
126,0,1630443537544,0.02926706638121845,218
126,1,1630443556258,0.836868507962961,218
126,2,1630443515853,0.7132230457303377,218
126,0,1630443547399,0.029232512053679757,219
126,1,1630443684801,0.8368219003033488,219
126,2,1630443521720,0.7110818464557027,219
126,0,1630443571477,0.029224999972545036,220
126,1,1630443592750,0.8367099289605694,220
126,2,1630443662245,0.7099232877712535,220
126,0,1630443550313,0.02921107681372576,221
126,1,1630443562547,0.8366723566837866,221
126,2,1630443547429,0.7095109925294744,221
126,0,1630443592901,0.02920805361731471,222
126,1,1630443565488,0.8366682990216172,222
